	video_id	title	channel_title	category_id	category	publish_time	tags	views	likes	dislikes	comment_count	description
131	-hLuDAa_XXM	Ernesto se lastima tratando de mejorar el campamento | Exatlón	Exatlón México	24	Entertainment	2018-02-20T05:54:25.000Z	Exatlón|Exatlon tv azteca|tv azteca|reality|Antonio Rosique|competencia|Azteca 7|Ernesto Cázares|Ana Lago|Doris Del Moral|Kenia Vanessa Lechuga|Óscar Cano|Daniel Corral|Gloria Murillo	31685	321	52	44	"Macky y Ernesto tratan de mejorar el campamento, pero en un descuido Ernesto se machuca el dedo y tuvo que ser atendido por el cuerpo médico.

Exatlón - http://www.azteca7.com/exatlon/

Lunes a jueves 7:30 pm por Azteca 7
Domingos 8:00 pm por Azteca 7 y nuestro sitio oficial

20 participantes, 2 equipos, sólo un ganador

¿Estás listo para la competencia deportiva más difícil del mundo? En este nuevo reality que llega a la pantalla de Azteca 7, 20 participantes no solo usarán sus capacidades físicas, si no también tendrán que poner a prueba su destreza y sacar todo su coraje para permanecer dentro de la competencia."
132	OZLkv6cMKl4	Trap Capos, Noriel, Prince Royce - No Love ft. Bryant Myers (Official Video)	NorielVEVO	10	Music	2018-02-16T05:48:33.000Z	Noriel & Prince Royce ft. Bryant Myers|Noriel & Prince Royce ft. Bryant Myers Music|Noriel & Prince Royce ft. Bryant Myers Official Video|Noriel & Prince Royce ft. Bryant Myers Video|Noriel & Prince Royce ft. Bryant Myers Video Oficial|Noriel & Prince Royce ft. Bryant Myers Nuevo Video|Noriel & Prince Royce ft. Bryant Myers New Video|No Love Official Video|Official Video|No Love Single|Single|Noriel|Prince|Royce|ft.|Bryant|New|Noriel Vevo|Vevo|Rap|Rap Music	42448501	312638	12425	11331	"Noriel & Prince Royce ft. Bryant Myers - ""No Love"" (Official Music Video)
“No Love” is now available on these digital platforms!
iTunes: http://smarturl.it/NoLoveI
Apple Music: http://smarturl.it/NoLoveA
Spotify: http://smarturl.it/NoLoveS
Amazon Music: http://smarturl.it/NoLoveAm
Google Play: http://smarturl.it/NoLoveG
Linkfire: https://SML.lnk.to/NoLove

Follow Trap Capos!
Official Site: http://www.trapcapos.com
Facebook: http://www.facebook.com/TrapCapos
Twitter: http://twitter.com/trapcapos
Instagram: http://www.instagram.com/trapcapos

Follow Prince Royce!
Official Site: http://www.princeroyce.com
Facebook: http://www.facebook.com/princeroyce
Twitter: http://www.twitter.com/princeroyce
Instagram: http://www.instagram.com/princeroyce
YouTube: http://www.youtube.com/user/PrinceRoy...
Official music video by Noriel & Prince Royce ft. Bryant Myers performing ""No Love."" (C) 2018 Sony Music Entertainment US Latin LLC

#Noriel #NoLove #Vevo #Rap #OfficialMusicVideo"
133	IPOAJA4begI	EL VIDEO MÁS SATISFACTORIO DEL MUNDO 🤤 *TE RETO A VERLO COMPLETO* | Mariale	Mariale	24	Entertainment	2017-11-16T23:00:01.000Z	mariale|mariale marrero|mar|entretenimiento|comedia|risa|gracioso|video satisfactorio|satisfactorio|asmr|reto|challenge|retos|te reto|video mas satisfactorio|polinesios|los polinesios|slime|musas|lesslie|karen|reto polinesio|yuya|maphie|hello maphie|hellomaphie|hellomaphiemx|Te Reto a Ver Este Video Por 10 Minutos | Video Satisfactorio #13|🔴 TE RETO A VERLO COMPLETO 🔴 | EL VÍDEO MAS SATISFACTORIO DEL MUNDO | SATISFACCIÓN VISUAL #31	3939095	151697	9466	34826	"💕SUSCRIBETE💕 https://goo.gl/D9Pnww
😱 GANA 3 IPHONES X!!! SORTEO CON 3 GANADORES: https://youtu.be/Ov9ZbrEI1v4 😱
VIDEO MAS SATISFACTORIO RETO VERLO COMPLETO ASMR SLIME

HOLA AMORCITOOOOS!!! Así que hoyyy les traigo un video completamente diferente, y es que se trata de como puedes hacer cosas COMPLETAMENTE relajantes con cositas que tienes en tu casa!! Te reto a verlo hasta el final!! Espero que lo disfruten tanto como yo disfruté hacerlo, LOS AMOOOOO!!! 💕😍

Si te gusta el video compártelo me ayudarías muchísimo!! 

Nuestra boda: https://youtu.be/XLMcdh1W3Wo

Mi canal personal: http://goo.gl/9pUoRR 
My english channel: http://goo.gl/zaoCFT 

INSTAGRAM: Mariale

FACEBOOK: MarialeOficial

TWITTER: MarialeOficial

SNAPCHAT: MarialeMarrero

En este video puedes aprender sobre: mariale, mariale marrero, mar, entretenimiento, comedia, risa, gracioso, video satisfactorio, satisfactorio, asmr, reto, challenge, retos, te reto, video mas satisfactorio, video más satifactorio, slime

CÁMARA: http://amzn.to/1KO5fOd
EDITOR: Final Cut Pro"
134	o1MiKIve-nA	¡24 HORAS SIN SALIR del COCHE! RETO - [ANTRAX] ☣	Antrax	24	Entertainment	2018-05-21T17:24:45.000Z	antrax|antrax clash royale|español|24 HORAS RETO|challenge|sin salir del coche|mustang	10889515	323499	9394	29544	"¡Espero les encante el video cracks!
Y me encantará verlos en Orizaba Veracruz el próximo sábado 26 de Mayo!, adquiere tus boletos en la tienda de regalos junto al teleférico :D
También habrá boletos en taquilla en el auditorio metropolitano el día del evento desde las 10am.
►Sígueme en Instagram: https://www.instagram.com/YoSoyAntrax/
►Sígueme en Twitter: https://twitter.com/YoSoyAntrax
►Sígueme en Facebook: https://www.facebook.com/YoSoyAntrax
★ ✩ ✮ ✯ ✰ ☆ ⋆♠ ♥ ♣ ♦☢ ☣"
135	FH-K8tbO4aU	7 Insólitas Cosas ENCONTRADAS EN RÍOS 🤯	Mr. Tops	24	Entertainment	2019-02-24T17:42:16.000Z	insólito|cosas|ríos|cosas insólitas|raro|extraño|genial|increíble|rios|lagos|objetos|tesoros|bajo el agua|tops|top 5|top 7|top 10|listas|datos|curiosidades|entretenimiento|viral|trending|tendencias|recomendados|del momento|vlogs|animales|mascotas|estrenos|inventos|comprar|amazon|kids|for kids|family friendly|familiar|educativo|productos|buzos|nadar|verano|badabun|curioso|interesante|regreso|horror|misterio|noticias|apex|moda|coches|tanque|oro|camioneta|ciencia|internet|enseñanza	1795771	40534	1457	6918	"Los ríos a pesar de estar por todas partes, aún siguen siendo un enigma para muchas personas, ya que en sus profundidades pueden albergar objetos únicos que jamás podrías haberte imaginado... ☀️🌊😱

Créditos/Credits:

Camioneta - https://www.youtube.com/watch?v=9ZiCpR9wVkc&t=5s 
Bolsa - https://www.youtube.com/watch?v=lR9SqMH-rLw 
Pierna - https://www.youtube.com/watch?v=2p5y7ymdtmg

🔊 Dj Quads - https://soundcloud.com/aka-dj-quads

NEW OUTRO: 🔊Clarx - H.A.Y [NCS Release]
Music provided by NoCopyrightSounds.
https://www.youtube.com/watch?v=mj9KRKSvdbk

♦TWITTER - https://twitter.com/MysterTops (Mi única red social)

Contacto para negocios: contactomrtops@gmail.com

-Copyright Disclaimer-
Title 17, US Code (Sections 107-118 of the copyright law, Act 1976):
All media in this video is used for purpose of review & commentary under terms of fair use. All footage, & images used belong to their respective companies.
Fair use is a use permitted by copyright statute that might otherwise be infringing."
136	3YWRjeuC8TI	Postres que DESAFÍAN la GRAVEDAD - Cocina creativa, Willy Wonka, arco iris y MÁS - Compilación	miAdiccionaCupcakes	26	Howto & Style	2017-09-01T22:30:00.000Z	DIY|hazlo tu mismo|idea|ideas|video tutorial|increíble|fácil|recetas|manitas|trendy|casa|hogar|fiestas|postres|comida|videos|video|español|spanish|mi adiccion a cupcakes|my cupcake addiction|GRAVEDAD|gravity defying|rainbow	5512860	35539	3154	921	"NO TE OLVIDES DE SUBSCRIBIRTE: http://bit.ly/miAdiccionaCupcakes

Una compilación de postres que desafían la gravedad: cakes de tres pisos, el mundo mágico de Willy Wonka con una fuente de chocolate, cake decorado con pinturas que chorrean del color del arcoiris...

Sigue Mi Adicción a Cupcakes en:
Facebook:  http://on.fb.me/1dVunyv
Twitter:  http://bit.ly/1cDJXx8
Instagram:  http://bit.ly/MiAdiccionACupcakes
Pinterest:  http://bit.ly/18Bxfe1"
137	BG6EqPa38fc	Adriel Favela a dueto con Los Del Arroyo “El Camello” en vivo	Gerencia360TV	10	Music	2016-04-16T17:00:01.000Z	Los|Del|Arroyo|Ft.|Adriel|Favela|El Camello|En|Vivo|tomen nota|el kakaro|los ninis|azul se mira|g360|adriel favela|los del arroyo|culiacan sinaloa	684803	4517	138	130	"(SUSCRIBETE A NUESTROS CANALES
GERENCIA360TV/GERENCIA 360 CANAL 2)

(C) 2015 GERENCIA 360
Unete a nuestra comunidad G360
http://www.Facebook.com/GerenciaMusic360
http://www.Twitter.com/360Gerencia
http://www.Instagram.com/gerencia360
http://www.Youtube.com/Gerencia360TV
Website: http://www.gerenciamusic360.com

Artistas Exclusivos De Gerencia Music 360:

Division Regional Mexicano
- Noel Torres
- Martin Castillo
- Jorge Santa Cruz
- Grupo Escolta
- Adriel Favela
- Jonatan Sanchez
- Helen Ochoa ""Helen8a""
- Grupo ""El Reto""
- Los Hijos Del Señor
- Los Del Arroyo
- Legado MYM

Para Contrataciones: Luis Del Villar
Email: Luis@gerenciamusic360.com


Oficina:
8280 E. Florence Ave.
Suite 100
Downey, CA 90240


Oficina: (562)334-3460
Fax: (562)334-3467
Celular: (562)879-6496"
138	mkyRFn-5QOY	La LEYENDA de HEROBRINE en MINECRAFT | ¿Una APARICIÓN? | Draw My Life	DRAW MY LIFE en Español	24	Entertainment	2017-12-23T17:00:04.000Z	la leyenda de herobrine en minecraft|herobrine|herobrine minecraft|herobrine minecraft historia|herobrine historia|herobrine en la vida real|herobrine la leyenda verdadera|minecraft herobrine mod|minecraft|minecraft herobrine|herobrine leyenda|como invocar a herobrine|invocar a herobrine|leyenda|Draw My Life|draw my life en español|Tiktakdraw|miercoles de terror|miercoles de terror tiktak|#drawmylife|tiktak draw|fortnite|agujero negro fortnite|fortnite 2	3184541	51205	3755	11782	"Mucho se ha hablado del misterio que rodea a Herobrine, una supuesta aparición que han visto jugadores de 'Minecraft'. Por si tú no has dado con él, en Draw My Life te descubrimos su curiosa leyenda. 

#DrawMyLife #Minecraft #Herobrine 

Suscríbete para seguir disfrutando de nuestros vídeos: http://bit.ly/2D1h7NM

Otros vídeos que no debes perderte en #DrawMyLife :

SÍNDROME de TOURETTE: https://youtu.be/YuXhXtEmR7k
EL PROYECTO ABIGAIL: EXPERIMENTO AREA 51: https://youtu.be/W0h2MSi6UxY
BOKU No HERO Academia: https://youtu.be/kVcRBj9T1UU
APEX LEGENDS: https://youtu.be/SJY-3CEb9r0
Resumen ROMEO y JULIETA: https://youtu.be/NtmKgYHlB98

Y si lo que te gustan son los vídeos creepy, no lo dudes y sigue el nuevo canal del Sr Oso, Creepy Club: http://bit.ly/CreepyClubChannel

Descubre los vídeos de Draw My Life más creepy : https://www.youtube.com/watch?v=hdGEiEsbY6M&list=PLPFIV4lhQ98pG_j7Sg2k77mIgY8LvfdZD

☟ ¡SÍGUENOS AQUÍ! ☟

☛ Facebook (@DrawMyLifeES): http://bit.ly/2C5kW2F
☛ Twitter (@DrawMyLife_ES): http://bit.ly/2EOlNq4 
☛ Instagram(@DrawMyLife_ES): http://bit.ly/2XB6hFm


Producido por 2btube
Contacto para consultas, peticiones o licencias: dml@2btalent.com

Y si te gusta el fútbol suscríbete a CAMPEONES: http://bit.ly/1zVZfXc"
139	xn5n6bCHr00	Bohemian Rhapsody: El Potencial Desperdiciado | Análisis	FilmsPlay	1	Film & Animation	2018-11-12T18:11:24.000Z	Bohemian Rhapsody|Queen|Freddie Mercury|Película Queen|Película Bohemian Rhapsody|La historia de Freddie Mercury|Critica Bohemian Rhapsody|Secretos de Freddie Mercury|Bohemian Rhapsody español|Brian May|La historia de Queen|Queen México|Bohemian Rhapsody pudo ser mejor|Película de Freddie Mercury|Los secretos de Queen|Los secretos de Freddie Mercury|Curiosidades Bohemian Rhapsody|https://www.youtube.com/watch?v=kc7MRCxPVRw&t=69s	40687	1259	595	483	"En este vídeo veremos como es que BOHEMIAN RHAPSODY, la película biográfica de Freddie Mercury, desaprovecha su potencial y se conduce por el camino fácil, dejando de lado los aspectos importantes que la pudieron haber convertido en una GRAN película.
¡Sígueme en Twitter!  https://twitter.com/TheFilmsPlay

#BohemianRhapsody #Queen #FreddieMercury"
140	oxqWufwzuXw	ME TIENES EN TUS MANOS 💖❤ UN ROMÁNTICO VIDEO DE AMOR PARA DEDICAR Y ENAMORAR 💖❤ ¡TE AMO!	CristianasVEVO1	24	Entertainment	2018-06-14T11:00:04.000Z	video de amor|frases de amor|versos|imagenes de amor|amigo|amiga|cancion de amor|video para dedicar|amor|pensamientos|cancion para dedicar|dedicatoria|frases|te quiero|te amo mi amor|amor verdadero|amor a distancia|hombre|mujer|reflexionar|declaracion|carta de amor|novio|novia|romantico|dedicar|pareja|esposo|esposa|poesia|enamorar|mensaje|romance|tierno|dias|noches|whatsapp|confesion	39877	1704	49	179	"💜💗♥
¡Hola mis Lovers! ♥
Este vídeo se realizó con una bonita dedicatoria de AMOR ♥ Muy especial para dedicar o compartir con esa personita tan especial que tanto quieres ❤🌷 ¡Dedicaselo y dile lo mucho que le AMAS con este hermoso vídeo, que sin duda alguna, LE ENCANTARÁ! 💌
×××××××××××××××××××××××

Espero este vídeo te haya encantado, por favor no olvides en dejar tu valioso ""LIKE"" = (Me gusta) 👍♥ Suscribirte para no perderte de los vídeos que se van subiendo 🙏 Recuerda activar también la campanita 🔔 Para que te lleguen las notificaciones cada vez que subamos uno nuevo. 📣 ¡Subimos vídeos todos los días! ♥ Comparte este vídeo con tu novio, novia, amig@s ♥ De seguro ellos se sentirán muy felices! 😊 Compartir un vídeo, es compartir TU FELICIDAD!
×××××××××××××××××××××××

💗♥ Este canal también sube bonitos vídeos de AMOR para dedicar y enamorar ¡SUSCRIBETE! 💗♥
https://www.youtube.com/CaballeroRomantico
×××××××××××××××××××××××

        ©CristianasVEVO1
   ¡Canal Oficial del AMOR!
  All Rights Reserved 2017
×××××××××××××××××××××××

Imágenes de fondo
¡NO me pertenecen!
Créditos a sus respectivos dueños
×××××××××××××××××××××××

Music provided by:
ROYALTY FREE MUSIC
Kevin MacLeod http://incompetech.com
http://audionautix.com
http://www.bensound.com
http://twinmusicom.org
http://www.jamendo.com
Licensed under Creative Commons:
By Attribution 3.0 License
http://creativecommons.org/licenses/by/3.0/
×××××××××××××××××××××××

☑Deseas ponerte en contacto con ©CristianasVEVO1 y/ó Realizar alguna petición o sugerencia 📝 Ó simplemente enviar algún pensamiento o frase personalizado para que lo hagamos en vídeo🎬 ¡Lo puedes hacer! ✔
Escribiendonos a la siguiente dirección de correo Electrónico: ✉📧
[Contacto.cristianasVEVO1@gmail.com]
×××××××××××××××××××××××"
141	4VZi-NyfRj4	Ejercicio para trabajar la intuición	Mia Astral	24	Entertainment	2016-01-27T18:52:24.000Z	miastral|miami|love|intuition|astrologia|faseslunares	208032	3806	80	205	A veces fallamos en distinguir si los presentimientos realmente están conectados a nuestra intuición o estamos condicionadas por una situación emocional no resuelta. Este ejercicio puede ayudar.
142	_cAbpywsBes	Mhonividente *Entrevista(Predicciones)*La primera entrevista del año 2018(29/1/18)	Alex Serna	24	Entertainment	2018-01-29T23:42:00.000Z	Mhonividente *Entrevista(Predicciones)*La primera entrevista del año 2018	92301	892	127	74	Mhonividente *Entrevista(Predicciones)*Mhonividente *Entrevista(Predicciones)*La primera entrevista del año 2018
143	D0WJARJABM0	ME BEBO LA PITT COLA DE GRAVITY FALLS !! *Me convierto en Bill Cipher*	The Youman Show - EL CANAL DE LAS LOCURAS	24	Entertainment	2019-02-01T21:16:15.000Z	gravity falls|gravity|falls|gravity falls temporada 3|pitt cola|pitt cola gravity falls|pitt cola real|gravity falls en la vida real|pitt cola en la vida real|coca cola gravity falls|bill cipher|bill|cipher|me convierto en bill cipher|me bebo la pitt cola|dipper|mabel|youman|the youman	603302	31163	1410	3182	"Dale al botón de like 👍 para mucho más y Recuerda de activar la campana 🔔 para que te llegue las notificaciones de todos los vídeos  
 
Bienvenidos chicos! en este canal podrás encontrar, challenge 3AM, invocaciones, lugares abandonados y aventuras, como: gravity fall, el suscriptor del free fire, sonic.exe, payasos asesinos, rey hacker y también hago reacción de gacha life studio. 

😍 Hazte Miembro del Canal ➤ https://goo.gl/dmvebx
 
👕 Tienda oficial de camisetas ➤ https://goo.gl/nGqnfV   
 
🚀 Contacto Gmail ➤ emifuria666@gmail.com 
 
👾 Mis redes sociales 
📱 Instagram ➤ https://goo.gl/vGRfZc 
📱 Twitter ➤ https://goo.gl/824dRq
📱 Facebook ➤ https://goo.gl/taev5v  
  
💀 Canales secundarios
👽 Lowe ➤ https://goo.gl/xexKIZ
👽 El papi youman ➤ https://goo.gl/CdfJg4 
 
📱 Descarga la APP Amino para The Youman Show 
😉 APP Youman ➤ https://goo.gl/p1DcrQ ➤ https://goo.gl/vsK8Gr 

💀 Secciones del canal 
✔️ Rey Hacker Project Zorgo ➤ https://goo.gl/A9ZMMn  
✔️ Payaso Game Master ➤ https://goo.gl/uNTc83 
✔️ Universo creepypasta ➤ https://goo.gl/ckh4QQ 
✔️ Aventura Gravity falls ➤ https://goo.gl/fJbT1g 
✔️ Challenge 3AM ➤ https://goo.gl/YfFNGN
✔️ Buscadores de leyendas ➤ https://goo.gl/JqziGL 
✔️ Game Over ➤ https://goo.gl/rpXDAN 
✔️ El Suscriptor del Free Fire ➤ https://goo.gl/NTpaJy"
144	BBILSK5CqLo	Garota quase mostra demais para o namorado alheio quando perde o celular e deixa a mulherada furiosa	RedeTV	24	Entertainment	2018-02-09T17:47:12.000Z	João Kléber Show|RedeTV!|João Kléber|pegadinhas|humor	7269572	24111	2075	1057	Veja mais pegadinhas do João Kléber Show​ em http://bit.ly/joaoklebershow
145	AuUgdJMysUw	NADIE SABE EL SECRETO del CRUSTACEO CASCARUDO | 3 AM at The Krusty Krab - Bob Esponja	The Youman Show - EL CANAL DE LAS LOCURAS	24	Entertainment	2018-03-01T22:03:21.000Z	3 AM at The Krusty Krab|bob esponja|crustaceo cascarudo|3 am	403521	28875	534	2460	"Dale al botón de like 👍 para mucho más y Recuerda de activar la campana 🔔 para que te llegue las notificaciones de todos los vídeos 
   
👕 Tienda oficial de camisetas ➤ https://goo.gl/nGqnfV  
  
🚀 Contacto Gmail ➤ emifuria666@gmail.com 
 
💀 Canales secundarios
👽 Lowe: https://goo.gl/xexKIZ
👽 El papi youman: https://goo.gl/CdfJg4 

👾 Mis redes sociales 
📱 Twitter: https://goo.gl/824dRq
📱 Facebook: https://goo.gl/taev5v
📱 Instagram: https://goo.gl/vGRfZc"
146	kctZ827Ic4M	President Donald Trump Sends Signal With Pardons, Could Face Rude Awakening | Rachel Maddow | MSNBC	MSNBC	25	News & Politics	2018-06-01T05:16:24.000Z	Rachel Maddow|The Rachel Maddow Show|Rachel Maddow Show|Maddow|TRMS|MSNBC|MSNBC news|MSNBC live|MSNBC TV|news|breaking news|current events|US news|politics|politics news|political news|elections|Criminal Justice|Best of last night|Donald Trump|Richard Nixon|news channel|news station|newspaper|world news|top stories|pop culture|business|health|liberal|progressive|cable|cable news|President Donald Trump|president trump latest|president trump news	1512152	11509	1310	2424	"Rachel Maddow shows how Richard Nixon's open talk of using his pardon power to excuse his staffers in Watergate ran afoul of legal understandings of limits on a pardon, limits Donald Trump is likely to discover himself if he does for Michael Cohen what he seems to be suggesting.
» Subscribe to MSNBC: http://on.msnbc.com/SubscribeTomsnbc

About: MSNBC is the premier destination for in-depth analysis of daily headlines, insightful political commentary and informed perspectives. Reaching more than 95 million households worldwide, MSNBC offers a full schedule of live news coverage, political opinions and award-winning documentary programming -- 24 hours a day, 7 days a week.

Connect with MSNBC Online
Visit msnbc.com: http://on.msnbc.com/Readmsnbc
Subscribe to MSNBC Newsletter: MSNBC.com/NewslettersYouTube
Find MSNBC on Facebook: http://on.msnbc.com/Likemsnbc
Follow MSNBC on Twitter: http://on.msnbc.com/Followmsnbc
Follow MSNBC on Instagram: http://on.msnbc.com/Instamsnbc

President Donald Trump Sends Signal With Pardons, Could Face Rude Awakening | Rachel Maddow | MSNBC"
147	EYGrBlXGs8Y	¿Qué opina Luis Fonsi del video de Adamari cantando “con él”? | Ventaneando	Ventaneando	24	Entertainment	2018-01-26T00:20:41.000Z	ventaneando|ventaneando en vivo|Pati Chapoy|tv azteca|luis fonsi|adamari lopez|grammy|grammy latino	567805	875	130	101	"Luis Fonsi ofreció la sesión acústica del Grammy Latino donde vimos personalidades como Karla Díaz, Matisse, Rommel Pacheco y Jaqueline Bracamontes, quien nos dijo querer participar en su próximo videoclip.

Visita el Sitio Oficial de Ventaneando: http://www.aztecauno.com/ventaneando

Ventaneando, programa de TV Azteca conducido por Pati Chapoy con Daniel Bisogno, Atala Sarmiento, La Choco, Mónica Castañeda y Pedro Sola con lo mejor del mundo del espectáculo.

#Ventaneando"
148	k7AddnAis9E	Jardineira se abaixa para cuidar das plantas e mostra mais do que devia	RedeTV	24	Entertainment	2018-07-16T15:30:00.000Z	João Kléber Show|RedeTV!|João Kléber|pegadinhas|humor|câmera escondida|pegadinhas joao kleber 2018|pegadinhas 2018|pegadinhas do joão kleber 2018|videos de pegadinhas 2018|melhores pegadinhas 2018|pegadinhas picancantes 2017|pegadinhas engraçadas 2018|pegadinhas picantissimas 2018|pegadinhas joão kléber show|pegadinhas picancantes youtube|trollagem|loira|morena|gata|gostosa|beldade|biquíni|fio-dental|decote|silicone|siliconada|calcinha|sutiã|lingerie|Monique Bertolini	1441969	9553	617	208	A rapaziada não conseguiu tirar os olhos do bumbum da morena. Confira mais pegadinhas do João Kléber Show em http://bit.ly/joaoklebershow
149	m4wXGDV9jXk	Así inició #AristeguiEnVivo este viernes 01 de junio de 2018	Aristegui Noticias	25	News & Politics	2018-06-01T19:13:13.000Z	noticias méxico|noticias Aristegui|noticias de hoy|noticias de ayer|noticias de puebla|entrevistas Aristegui|investigaciones México	62663	960	50	71	Visita https://www.aristeguinoticias.com
150	WvA-AmmJcUk	"Trump Tweets ""News Media Has Been So Unfair"" To Melania Trump | The View"	The View	25	News & Politics	2018-06-06T15:15:52.000Z	Donald Trump|Melania Trump|news|the view|hot topics|politics|surgery	408442	2985	446	1548	"""The View"" co-hosts discuss the president's tweet."
151	MXY9quXAVWQ	5 MANUALIDADES TUMBLR PARA DECORAR TU CUARTO #4	Locos por el DIY	26	Howto & Style	2018-04-27T15:00:02.000Z	MANUALIDADES TUMBLR PARA DECORAR TU CUARTO|manualidades para decorar|room decor|manualidades faciles|manualidades|diy|locos por el diy|manualidades para decorar tu cuarto|manualidades para decorar la casa|manualidades tumblr|manualidades tumblr para decorar tu cuarto|5 manualidades tumblr para decorar tu cuarto	1003650	21351	1032	356	"MUALIDADES TUMBLR PARA DECORAR TU CUARTO
Parte 1: https://www.youtube.com/watch?v=v3cfQQvDo8Y&list=PLoGfyKLOumEKHs4nS_ZdD2Zhlih3LpVwG&index=1&t=0s
Parte 2: https://www.youtube.com/watch?v=FMGCbrwbPdU&list=PLoGfyKLOumEKHs4nS_ZdD2Zhlih3LpVwG&index=8&t=0s
Parte 3: https://www.youtube.com/watch?v=6qFWGyG1GIw&list=PLoGfyKLOumEKHs4nS_ZdD2Zhlih3LpVwG&index=9&t=104s

Suscríbete aquí: https://goo.gl/NP6PJc

Plantillas cabina de telefono:http://goo.gl/2Yriy7
Plantillas camion de helados: https://goo.gl/ty5Rxs

English Channel: 
Subscribe: https://goo.gl/du47Yp

CANALES QUE COLABORAN CON LOCOS POR EL DIY:

El RINCONCITO CREATIVO DE NESI
Subscríbete: https://goo.gl/7E26Rj

ECOBRISA
Subscríbete: https://goo.gl/F3k2Vb

INNOVA MANUALIDADES
Subscríbete: https://goo.gl/Gy3aD3

EL MUNDO DE ISA
Subscríbete: https://goo.gl/hYNzAK

IDEAS FÁCILES DIY
Subscríbete: https://goo.gl/Nzv4w7

VICTOR VIC
Subscríbete: https://goo.gl/xTzmrF

Listas de reproducción populares: 
Manualidades Fáciles para vender o regalar: https://www.youtube.com/playlist?list=PLoGfyKLOumEJhqH5k19BrFmj-5z7a0_Wq
Los mejores vídeos de manualidades:https://www.youtube.com/playlist?list=PLoGfyKLOumEJQ3jmZW7oQ0A_J8P0Zz1nj
Manualidades para hacer en Familia:https://www.youtube.com/playlist?list=PLoGfyKLOumEI14E71-yZAKpsHhDAJkxAx
Cosas que hacer cuando estas aburrida: https://www.youtube.com/playlist?list=PLoGfyKLOumELWGMHW40w5WTwexTM0UeDu
Increíbles manualidades hechas con cartón: https://www.youtube.com/playlist?list=PLoGfyKLOumEJ6I-HOQxujWSMrnPX1qG7v

No olvides dar a Like y activar las notificaciones
Suscríbete a LOCOS POR EL DIY: https://goo.gl/B6kowW

TE GUSTARÍA SER COLABORADOR DE LOCOS POR EL DIY Y QUE PROMOCIONÁRAMOS TU CANAL?

Para colaborar es necesario tener un canal de tutoriales de cualquiera de estas temáticas: manualidades, recetas, belleza, life hacks, experimentos… con al menos 50 vídeos.

Si tienes un canal de estas características, escríbenos a crazy@crazydiyers.com con el link a tu canal para que comprobemos la calidad de los vídeos y si son aptos para colaborar con nosotros. Te esperamos!"
152	7Qp7ljhrhuw	DESTRUYENDO mi FUNDA para CELULAR 😱 ¡MUEREEE! ✎ DIY Craftingeek	Craftingeek*	26	Howto & Style	2017-10-06T23:00:00.000Z	craftingeek|funda para celular|funda para celular casera|funda para celular de silicon|destrozando|destroza este diario|destrozando mi funda|como hacer fundas|destruyendo iphone|destruir|destrozando mi celular|destroza|decora tu celular|decora tu funda|decora tu funda del celular|diy fundas para celular|diy|funda galactica|funda tumblr|fundas para celulares faciles|diy fundas|fundas de movil|phone cases|phone case diy|phone cases ideas|wreck this journal	1914235	91036	2855	5899	"LIKE si quieres más videos destrozando cosas 😜
¡TODAVÍA PUEDES PARTICIPAR EN EL SORTEO AQUÍ!: http://bit.ly/Sorteo6M

En este video voy a destrozar mi funda para celular. Lo peor fue el final del video, ¡no creí que me fuera a pasar eso!. 

Este video es una mezcla del destroza este diario con la funda de mi celular, simplemente ir haciendo algo sin tener un plan de cómo se va a ver. Fue divertido y un poco estresante porque soy muy planificadora.

Espero que este video llegue a más de 40K likes para hacer otro video destruyendo algo ... estoy pensando en quizá mi mochila jiji 

x .    Destroza este diario 1: http://bit.ly/1V0pA1F

x .    Destroza este diario 2: http://bit.ly/211J0LM

x .    Destroza este diario 3: http://bit.ly/2y5wgKc 



· ÚNETE A LA FAMILIA CRAFTY: http://bit.ly/PonteCrafty
· DESCARGABLES:  http://craftingeek.me


♥ ✄ ✏ TIENDA http://www.holadiy.com


♢ SNAPCHAT craftingeekliz
♡ FACEBOOK http://www.facebook.com/craftingeek
♢ TWITTER http://www.twitter.com/craftingeek
♡ INSTAGRAM http://instagram.com/craftingeek
♢ PINTEREST http://bit.ly/CGurlP"
